,,,,,,,,Cant:,95,233,395,12,55,291,7,89,7,323,11,66,2,28,21,2,8,0,8,25,10,9,5,0,,,,,FALSE
650,AREE-577,AGUJA DE RODADURA EN ESTACION ,VERIFICAR,Apriete de tornillería. (Dinamométrica),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
80,AGAG,AGUJA GUIA A GARAJE ,,,Plan,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
651,AGAG-578,AGUJA GUIA A GARAJE ,VERIFICAR,Correcto funcionamiento y libre movimiento a posición final.,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
652,AGAG-579,AGUJA GUIA A GARAJE ,VERIFICAR,Libre movimiento del motor de husillo y verficación de pasadores,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
653,AGAG-580,AGUJA GUIA A GARAJE ,LIMPIAR,Todo el conjunto,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
654,AGAG-581,AGUJA GUIA A GARAJE ,VERIFICAR,Conexiones de motores de husillo.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
655,AGAG-582,AGUJA GUIA A GARAJE ,LUBRICAR,Eje de la articulación principal,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
656,AGAG-583,AGUJA GUIA A GARAJE ,VERIFICAR,Apriete de tornillería. (Dinamométrica),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
81,ACRCE,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,,,Plan,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
657,ACRCE-584,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,VERIFICAR,Correcto funcionamiento y libre movimiento a posición final.,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
658,ACRCE-585,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,VERIFICAR,Libre movimiento del motor de husillo y verficación de pasadores,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
659,ACRCE-586,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,LIMPIAR,Todo el conjunto,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
660,ACRCE-587,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,VERIFICAR,Conexiones de motores de husillo.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
661,ACRCE-588,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,LUBRICAR,Eje de la articulación principal,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
662,ACRCE-589,AGUJA CARRIL DE RODADURA A CARRIL DE ESPERA,VERIFICAR,Apriete de tornillería. (Dinamométrica),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
82,ARCE,AGUJA RODADURA CARRIL DE ESPERA,,,Plan,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
663,ARCE-590,AGUJA RODADURA CARRIL DE ESPERA,VERIFICAR,Correcto funcionamiento y libre movimiento a posición final.,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
664,ARCE-591,AGUJA RODADURA CARRIL DE ESPERA,LIMPIAR,Todo el conjunto,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
665,ARCE-592,AGUJA RODADURA CARRIL DE ESPERA,LUBRICAR,Eje de la articulación principal,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
666,ARCE-593,AGUJA RODADURA CARRIL DE ESPERA,VERIFICAR,Apriete de tornillería. (Verificar marcas),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
83,AGCE,AGUJA GUIA A CARRIL DE ESPERA,,,Plan,,,,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
667,AGCE-594,AGUJA GUIA A CARRIL DE ESPERA,VERIFICAR,Correcto funcionamiento y libre movimiento a posición final.,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
668,AGCE-595,AGUJA GUIA A CARRIL DE ESPERA,VERIFICAR,Libre movimiento del motor de husillo y verficación de pasadores,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
669,AGCE-596,AGUJA GUIA A CARRIL DE ESPERA,LIMPIAR,Todo el conjunto,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
670,AGCE-597,AGUJA GUIA A CARRIL DE ESPERA,VERIFICAR,Conexiones de motores de husillo.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
671,AGCE-598,AGUJA GUIA A CARRIL DE ESPERA,LUBRICAR,Eje de la articulación principal,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
672,AGCE-599,AGUJA GUIA A CARRIL DE ESPERA,VERIFICAR,Apriete de tornillería. (Verificar marcas),Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
84,TEST,TECHO ESTACION,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
673,TEST-600,TECHO ESTACION,VERIFICAR,"Fijaciones, guías y estanqueidad de la trampilla de acceso al tejado",Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
674,TEST-601,TECHO ESTACION,VERIFICAR,Línea de vida horizontal sobre el tejado,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
675,TEST-602,TECHO ESTACION,VERIFICAR,Los perrillos de sujeción de los extremos de la línea de vida,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
676,TEST-603,TECHO ESTACION,VERIFICAR,Tensión de los resortes en los extremos de la línea de vida,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
677,TEST-604,TECHO ESTACION,EJECUTAR,La verificación de los terminales de la línea de vida,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
85,CLAT,CUBIERTAS LATERALES,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
678,CLAT-606,CUBIERTAS LATERALES,VERIFICAR,"Tornillos de juntas, la integridad de los elementos y tomando muestras al azar",Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
86,CINF,CUBIERTAS INFERIORES,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
679,CINF-607,CUBIERTAS INFERIORES,VERIFICAR,Fisuras en la goma de los casquillos de goma-metal,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
680,CINF-608,CUBIERTAS INFERIORES,VERIFICAR,La compresión en la goma de los casquillos de goma-metal,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
681,CINF-609,CUBIERTAS INFERIORES,VERIFICAR,"Por muestreo al azar, que las uniones atornilladas estan correctamente apretadas",Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
87,RPRO,REDES PROTECTORAS,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
682,RPRO-610,REDES PROTECTORAS,VERIFICAR,Integridad de las mallas.,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
88,EPDS,ESTRUCTURAS PROTECCTORAS DE SEGURIDAD ,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
683,EPDS-611,ESTRUCTURAS PROTECCTORAS DE SEGURIDAD ,VERIFICAR,"Fijaciones, guías y estanqueidad de las puerta corrediza",Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
684,EPDS-612,ESTRUCTURAS PROTECCTORAS DE SEGURIDAD ,VERIFICAR,"Fijaciones, guías y estanqueidad de las ventanas abatibles",Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
89,CDPT,PUESTA A TIERRA ESTACIONES,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
685,CDPT-01,PUESTA A TIERRA ESTACIONES,VERIFICAR,Condición de las cámaras o cajas de inspección,Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
686,CDPT-02,PUESTA A TIERRA ESTACIONES,VERIFICAR,"Verificar Estado de los electrodos buscando oxidacion, sulfatacion o daños",Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
687,CDPT-03,PUESTA A TIERRA ESTACIONES,VERIFICAR,"Verificar estado del perno de sujeción o soldadura exotérmica, buscando oxidacion, sulfatacion o fracturas",Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
688,CDPT-04,PUESTA A TIERRA ESTACIONES,VERIFICAR,"Verificar estado de los conductores de puesta a tierra  buscando oxidacion, sulfatacion o daños",Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
689,CDPT-05,PUESTA A TIERRA ESTACIONES,VERIFICAR,Correcta conexión de los conductores en la caja de conexiones.,Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
690,CDPT-06,PUESTA A TIERRA ESTACIONES,LIMPIAR,Partes del circuito de púesta a tierra,Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
691,CDPT-07,PUESTA A TIERRA ESTACIONES,MEDIR,Resistencia de puesta a tierra,Actividad,FALSE,MEDIA,BASADA EN CONDICION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
90,SIB,"SENSORES INDUCTIVOS ""BEROS""",,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
692,SIB-646,"SENSORES INDUCTIVOS ""BEROS""",VERIFICAR,"Integridad y correcta sujeción de los beros. Revisión de conector, cableado y comprobar led de activación",Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
91,DISE,DISPOSITIVOS DE SEGURIDAD,,,Plan,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
693,DISE-614,DISPOSITIVOS DE SEGURIDAD,VERIFICAR,Control de funcionamiento del control geometrico  (Activación manual),Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
694,DISE-615,DISPOSITIVOS DE SEGURIDAD,VERIFICAR,Fuerza de activación de la banderilla del control geometrico  (Reajustar si es necesario),Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
695,DISE-616,DISPOSITIVOS DE SEGURIDAD,VERIFICAR,Verificar el cableado de los interruptores de control y seguridad del control geometrico ,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
696,DISE-617,DISPOSITIVOS DE SEGURIDAD,LIMPIAR,Limpiar los interruptores de control y seguridad del control geometrico ,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
697,DISE-618,DISPOSITIVOS DE SEGURIDAD,LUBRICAR,Lubricar los puntos de giro y los resortes de disco. del control geometrico ,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Lubricar dispositivos de seguridad,,,
91,DISE,BARRA PUESTA A TIERRA,,,Plan,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
698,DISE-614,BARRA PUESTA A TIERRA,VERIFICAR,Control de funcionamiento  (Activación manual),Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
699,DISE-615,BARRA PUESTA A TIERRA,VERIFICAR,Fuerza de ajuste adecuada (Reajustar si es necesario),Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
700,DISE-616,BARRA PUESTA A TIERRA,VERIFICAR,Verificar el cableado de los interruptores de control y seguridad,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
701,DISE-617,BARRA PUESTA A TIERRA,LIMPIAR,Limpiar los interruptores de control y seguridad,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
702,DISE-618,BARRA PUESTA A TIERRA,LUBRICAR,Lubricar los puntos de giro y los resortes de disco.,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Lubricar dispositivos de seguridad,,,
91,DISE,SEGURO DE TRABAJO INTERRUPTOR,,,Plan,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
